user_id,text,timestamp,label_raw,score_raw,polarity,strength,likes
@GuvierGodoy,Parisi presidente,2025-11-12 17:50:15,LABEL_1,0.5299572348594666,Negativo,1.0,2
@MargaritaAllimant,ASI GANAN VOTOS LOS CAMUNISTAS OFRESIENDO MAS PLATA Y DESPUES SE HACEN MILLONARIOS A COSTA DE LOS HUONES Q. LE DAN LOS VOTOS COMUNISTAS H ANBRE Y RUINA ASI COMO DEJARON EL PAIS EN 4 ANOS SEMBRADO DE MALEANTES.,2025-11-12 17:50:15,LABEL_1,0.5448536276817322,Negativo,1.0,2
@RobertoIgnacioScottGonza-rn8wq,No es por nada pero el que mas se impone en presencia y presentación con seguridad como un verdadero candidato tiene que ser es parisi,2025-11-12 17:50:15,LABEL_1,0.5244598388671875,Negativo,1.0,2
@jazminosorioarredondo3754,DE TODOS ME GUSTA HAROLD,2025-11-12 17:50:15,LABEL_1,0.5321031808853149,Negativo,1.0,1
@jazminosorioarredondo3754,JARA ESTA CON AUDIFONO LA ESTAN AYUDANDO,2025-11-12 17:50:15,LABEL_1,0.5455502271652222,Negativo,1.0,8
@julioleaman,PARISI dando catedra como siempre,2025-11-12 17:50:15,LABEL_1,0.5407763719558716,Negativo,1.0,3
@mariotorres1327,La verdad que me enerva me molesta y me da una indignación escuchar a todos estos ladrones que lo único que quieren es seguir robándose el dinero del partido que sea vuelvo y lo repito del partido que sea lo único que quieren es llegar a la maldita presidencia para robar a manos llenas como lo está haciendo el ladrón de presidente que tiene hoy por hoy nuestro país lo peor que puede haber en el mundo son los malditos políticos No les no les importa absolutamente nada lo único que quieren y postulan es para llenarse los bolsillos y después salir arrancando como la vieja estúpida de la bachelet,2025-11-12 17:50:15,LABEL_0,0.5354235172271729,Negativo,0.0,1
@RuebenMenesesarevalo,Q penca está temporera el único que merece ser presidente es Kaiser vsmon el domingo todo por Kaiser presidente,2025-11-13 17:50:09,LABEL_0,0.5673176050186157,Negativo,0.0,1
@cristianvillalobos5432,"artes no es inversion publica, veo como se roban los remedios en los consultorios, la comida de los comedores, venden las maquinarias para que inicien las pymes, etc. eso gasto, y gasto mal utilizado.",2025-11-13 17:50:09,LABEL_0,0.5209944248199463,Negativo,0.0,1
@cristofherveragua,"PARISI 2026, es simple , quien tiene mayor currículum? No entiendo como chucha quieren votar por Jara , por que son tan weones !",2025-11-13 17:50:09,LABEL_1,0.5523799657821655,Negativo,1.0,3
@filipsimic1815,MENOS CALLE QUE PANTUFLA!!!! WUAJAJJSAJJAJAJAJAJAJAJA,2025-11-13 17:50:09,LABEL_1,0.5530687570571899,Negativo,1.0,1
@nataliamaturana9899,"Franco Parisi, es el más preparado y capacitado para tomar las riendas del país. Es un buen líder, tiene además las ganas reales, y también un equipo sólido.",2025-11-13 17:50:09,LABEL_1,0.5029054284095764,Negativo,1.0,2
@Donhueas-x4y,Vamos subiendo los sueldos para los venezolanos y los pobres profesores que gannan 700 lukas que ?,2025-11-13 17:50:15,LABEL_0,0.5624369978904724,Negativo,0.0,1
@Francisco_CL-DE,"yo vivo en alemania y uno puede elegir la energia como dice kaiser, pero la energia viene de toda europa!!!.. en chile eso no se podria, las distancias son muy grandes!",2025-11-13 17:50:15,LABEL_0,0.5669439435005188,Negativo,0.0,6
@a-1-137,Kaiser y su rol en el Congreso mayo 2022 voto en contra de la expulsión de narcos extranjeros abril 2025 voto en contra de exigir a abogado de narcos que reporten sus ingresosdiciembre 2024 voto en contra de la creacion del ministerio de seguridad publicaabril 2025 no quiso votar en contra de endurecer las penas de arresto domiciliarioabril 2025 no quiso votar contra la prevencion de delitos por parte de los gobiernos regionalesenero 2025 voto en contra de la reforma de pensiones agosto 2022 voto en contra de la ley papito corazon abril 2025 voto en contra de la creacion del servicio nacional forestaly suma y sigue,2025-11-13 17:50:15,LABEL_0,0.5055192112922668,Negativo,0.0,1
@alexiscontreras4767,"Minuto 3.35 el mas preparado los demas puro humo., un crack",2025-11-13 17:50:15,LABEL_1,0.5390313863754272,Negativo,1.0,1
@donogkush8792,3:34 el. Momento más épico del debate solo miren como se le. Deforma la cara a Matheyy y incluso. El. Profe artes se ríe de la. Brillante respuesta de Parísi,2025-11-13 17:50:15,LABEL_1,0.5623183250427246,Negativo,1.0,1
@donogkush8792,Tienen un doctor en economía y un montón de porros hablando de números y ustedes no piensan votar por Parísi? De verdad se lo volverán a farrear?,2025-11-13 17:50:15,LABEL_1,0.5802749395370483,Negativo,1.0,2
@enunez8,meo es un burro queriendo pasar por brillante === CRINGE,2025-11-13 17:50:15,LABEL_0,0.5194491147994995,Negativo,0.0,1
@juanmr9541,"En Europa se hace lo que quiere hacer Kaiser y es mas barata por la competencia siendo la oferta y la demanda el fin, es el consumidor quien decide",2025-11-13 17:50:15,LABEL_0,0.5218801498413086,Negativo,0.0,5
@maicololivares3352,Hace 2 años atrás el peaje de Puchuncavi estaba a 1450 y ahora a 1900,2025-11-13 17:50:15,LABEL_1,0.5366954803466797,Negativo,1.0,1
@mariofredes220,TUVIERON LA OPORTUNIDAD PARA ARREGLAR EL PAIS Y NO H ICIERON NADA,2025-11-13 17:50:15,LABEL_1,0.5783154368400574,Negativo,1.0,1
@rodrihogi,parisi se los come a todos,2025-11-13 17:50:15,LABEL_0,0.5016722083091736,Negativo,0.0,4
@sepuuuuuuuu,Las políticas de la andante que se llama Michelle Bachelet..tiene lleno de extranjeros que por ley deben tener un cupo para trabajar aquí y tienen que internalizarlos a planta..esos extranjeros sacan la plata del país...para la izquierda es más fácil decir que la plata la sacan los millonarios del país y la fuga de plata de los extranjeros es grandísima y nadie toca eso,2025-11-13 17:50:15,LABEL_1,0.5020200610160828,Negativo,1.0,3
@sergiofajardo3620,Nuevamente dejando afuera a Parisi de fondo,2025-11-13 17:50:15,LABEL_1,0.5445984601974487,Negativo,1.0,1
@CarlosJara-b5d,"Estos candidatos no saben nada de economía , proponen subir sueldos aunque sean tres millones el sueldo básico va a ser lo mismo , mientras no se controlen los precios , acuérdate de los 10 por ciento, la gente tuvo dinero y se lo llevaron , Sodimac y todos las grandes tiendas comerciales , y súper mermecados porque nadie controla los precios de los productos , aunque el sueldo básico sea de 10 millones siempre va a ser lo mismo",2025-11-14 17:50:09,LABEL_0,0.5108969211578369,Negativo,0.0,1
@Lenkiwi,kaiser o parisi. ...,2025-11-14 17:50:09,LABEL_1,0.5060480237007141,Negativo,1.0,1
@axop2051,"CUÁNTA HIPOCRESÍA DA CANDIDATA DO SISTEMA, JARA!!!POR QUÊ BORIC, LUNÁTICO, NO LO HIZO???",2025-11-14 17:50:09,LABEL_1,0.5276320576667786,Negativo,1.0,1
@ligiacid5575,"Yo les pregunto… Se dan cuenta que en cada pregunta los candidatos de DERECHA… “dicen…NO TENER INFORMACIÓN?, se dan cuenta que NUNCA dicen algo CONCRETO, DIRECTO… dan vueltas y vueltas con las palabras para no decir NADA?. Y lamentablemente eso en los chilenos prende porque perdieron ser autocritico, entre el Océano y la Cordillera, Chile es CERRADO y no VEN al OTRO… al OTRO a que tiene al lado… a su familia, a sus vecinos, a sus compañeros de trabajo, menos pueden VER que pasa en los Países de fronteras VECINOS… No se llevan bien con Perú, discriminan a Bolivia, envidian a Argentina por la baja autoestima que obviamente fomenta un país que SOLO vende SERVICIOS como una “buena ECONOMIA”. En Chile Las PYMES sobreviven y SON las que más trabajadores tienen, NO TENEMOS FÁBRICAS que son las que garantizan tener TRABAJO, no tenemos SINDICATOSy ORGANIZACIONES que nos DEFIENDAN de los ABUSOS y nos deja DESPROTEGIDOS. No tenemos ACCESO A tener un ABOGADO, O SEA… A LA JUSTICIA, Muchos NO TIENEN ACCESO A LA SALUD , a una EDUCACIÓN UNIVERSITARIA GRATUITA! Son las cosas… por lo que los chilenos tenemos BAJA AUTOESTIMA… ni siquiera con la “Rojita” nos podemos sentir orgullosos realmente. Es HORA DE DESPERTAR CHILENOS! RUEGO QUE SEPAN METER BIEN EL VOTO! Y dejar de votar A la DERECHA RECALCITRANTE NEOLIBERAL que nos ha convertido en ESCLAVO … del mundo.",2025-11-14 17:50:09,LABEL_1,0.5423228144645691,Negativo,1.0,1
@nicolasmolinav2218,"El que no vota Parisi es muy aweonao, imposible no votarlo, es que hay que ser muy imbécil. Habla y los demás aprenden para después ofrecer lo mismo, ya pasó con Boric cuando le copió todo para la segunda vuelta, ahora Kast le copia lo de los beneficios",2025-11-14 17:50:09,LABEL_1,0.5050303936004639,Negativo,1.0,1
@pablocesararayaibarra1768,El pc freno todas las medidas que se necesitaban tomar contra la violencia en la araucania durante el gobierno de piñera,2025-11-14 17:50:09,LABEL_0,0.5610349178314209,Negativo,0.0,1
@rolandobarrera3487,De los5 el Astorga. Es el más confiable.,2025-11-14 17:50:09,LABEL_1,0.5371333956718445,Negativo,1.0,1
@yulvymontilla8129,El gobierno en curso la subió y ella piensa bajarlo mentirassssssss jara mentirosa,2025-11-14 17:50:09,LABEL_0,0.5727282762527466,Negativo,0.0,1
@yulvymontilla8129,Expropiar la energía y nacionalizada el fracaso más grande propuesto,2025-11-14 17:50:09,LABEL_0,0.5413519144058228,Negativo,0.0,1
@JonathanEspinoza36-r2i,Este país hay dinero solo que está mal distribuido gente q gana millones por estar sentada como en el congreso por q no le bajan a ellos viáticos y quería más dinero para el país para la gente q si lo necesita realmente el mínimo en otr parte es 700 800 y sin tanta inflación. Se viviría mejor para disfrutar no para sobrevivir hasta cuando lo mismo en este pais,2025-11-15 17:50:06,LABEL_0,0.5608739256858826,Negativo,0.0,1
@JonathanEspinoza36-r2i,Jara más arreglada que la cresta,2025-11-15 17:50:06,LABEL_1,0.5417678952217102,Negativo,1.0,1
@JonathanEspinoza36-r2i,Jjj Kast cuando le preguntan para bajar la luz se hacen los buenas noches nunca quieren perder,2025-11-15 17:50:06,LABEL_1,0.5043299198150635,Negativo,1.0,1
@JonathanEspinoza36-r2i,Ominami no sabe lo q dice,2025-11-15 17:50:06,LABEL_1,0.5183783173561096,Negativo,1.0,1
@JonathanEspinoza36-r2i,Que mal que si suben los sueldos mínimos bajen los empleos,2025-11-15 17:50:06,LABEL_1,0.5159139037132263,Negativo,1.0,3
@JonathanEspinoza36-r2i,Solo palabras vacías no quieren ayudar al país al agente que cuesta vivir el mes a mes si no que solo buscan adinerarse ellos mismos que lastima la verdad no me convence nadien quizá un poco kaiser q triste,2025-11-15 17:50:06,LABEL_0,0.508161723613739,Negativo,0.0,1
@carlesmaximilianum,Que verguenza de candidatos. Nada concreto puro humo. Ya valimos,2025-11-15 17:50:06,LABEL_1,0.502678632736206,Negativo,1.0,1
@doncatrermelanius,Franco esta es la tuya wn!!!!!,2025-11-15 17:50:06,LABEL_1,0.5278289914131165,Negativo,1.0,1
@pokasmastre0987,5:00 energia existe,2025-11-15 17:50:06,LABEL_1,0.5391184687614441,Negativo,1.0,1
@whisperino,"9:15 Chapó al Profesor Artés, sin duda el mas entendido de economía y microeconomía de los candidatos en el momento.",2025-11-15 17:50:06,LABEL_0,0.5445259809494019,Negativo,0.0,1
@irenerojas8165,Y de dónde sacas los votos los comunistas si nadie quiere nada con ellos,2025-11-15 17:50:09,LABEL_1,0.5012820959091187,Negativo,1.0,1
@juannignaciogarcia,parisi 2026,2025-11-15 17:50:09,LABEL_1,0.5151405930519104,Negativo,1.0,1
@obertens,La energia es un monopolio natural... o si no estaría lleno de cables por todos lados..,2025-11-15 17:50:09,LABEL_1,0.5403913259506226,Negativo,1.0,3
@paulacid3327,"No hablaron nada de dar trabajo a los discapacitados, a la discapacidad visual que es la más abandonada, inserción laboral, inclusión, son sólo palabras",2025-11-15 17:50:09,LABEL_1,0.5684317946434021,Negativo,1.0,3
@pedrosonnet,Ahora los comunistas Antichilenos están preocupados de la economía,2025-11-15 17:50:09,LABEL_1,0.5129302740097046,Negativo,1.0,1
@s0apalexandeer33,"No voto por Artes, pero siendo extrema izquierda menos moderada que Jara le dio una clase de económica básica el alza de sueldo mínimo no significa que se mejora la situación económica por que el alza de sueldo conlleva a alza de precios por aumento de costos de producción xD",2025-11-15 17:50:09,LABEL_1,0.5129787921905518,Negativo,1.0,1
@CarlosGuillermoTapiaaraos,Voy Por Jara Soy Demócrata Cristiano pPD en Fin Quien Salga Al Final La Vida Sigue Igual,2025-11-16 17:50:01,LABEL_1,0.534736692905426,Negativo,1.0,1
@Catalinda-g3c,"JARA, riéndose de los chilenos inocentes....no deberían por regla permitir que vayan a mentir a los debates y además televisarlo y darle tribuna!",2025-11-16 17:50:01,LABEL_1,0.5397550463676453,Negativo,1.0,1
@Claudiasguayo,Don Augusto dego sin deuda Chile,2025-11-16 17:50:01,LABEL_1,0.5246444344520569,Negativo,1.0,2
@Claudiasguayo,Kast tiene razón el país está malo recursos hay en chile el problema que se roban las plata de los municipios,2025-11-16 17:50:01,LABEL_1,0.5232387781143188,Negativo,1.0,1
@Claudiasguayo,No mas contribución,2025-11-16 17:50:01,LABEL_1,0.5858271718025208,Negativo,1.0,1
@Claudiasguayo,Pero los trabajos están todo en Santiago no en la Araucanía,2025-11-16 17:50:01,LABEL_1,0.5241093039512634,Negativo,1.0,1
@Claudiasguayo,Todos los chilenos quieren trabajo no miceria,2025-11-16 17:50:01,LABEL_1,0.5178704261779785,Negativo,1.0,1
@VilmaBecerra-s4j,Que vergüenza cuando Kast dice que es su cuarto intento. Perdedor,2025-11-16 17:50:01,LABEL_1,0.5104342699050903,Negativo,1.0,1
@benjaminvaldivia8101,Artes esta fuera de la carrera esta,2025-11-16 17:50:01,LABEL_1,0.5480976104736328,Negativo,1.0,1
@benjaminvaldivia8101,"Ominami no tiene nada que hacer e n politica Chilena, que siga viviendo de la karen .",2025-11-16 17:50:01,LABEL_1,0.5202013850212097,Negativo,1.0,1
@deisimunoz3591,Con todo respeto ninguno enamora y ninguno tienen un buen planpsra chile,2025-11-16 17:50:01,LABEL_0,0.5266638994216919,Negativo,0.0,1
@deisimunoz3591,El candidato de las placas solares es importante pero una nueva planta idroelectrica es lo que necesitan,2025-11-16 17:50:01,LABEL_0,0.5903560519218445,Negativo,0.0,1
@deisimunoz3591,"Necesitan otra planta eléctrica así sean millones la necesitan,sus propuestas hacer a de la energía no enamoran",2025-11-16 17:50:01,LABEL_1,0.5492300391197205,Negativo,1.0,1
@deisimunoz3591,Parisis es coherente me interesa como se desenvuelve,2025-11-16 17:50:01,LABEL_0,0.5351714491844177,Negativo,0.0,1
@hardclan6381,Jajajajaj káiser no tiene idea de nada,2025-11-16 17:50:01,LABEL_0,0.5725865960121155,Negativo,0.0,1
@patricioquirozawa5103,"Astorga pregunta, no es periodista ni economista pero lee Wikipedia.",2025-11-16 17:50:01,LABEL_1,0.5386239886283875,Negativo,1.0,1
@pedroeliashernandez9983,"Mentirosa, que ha hecho el señor. Boris. No ha resuelto o rebajado ni el 1%.",2025-11-16 17:50:01,LABEL_0,0.5066083669662476,Negativo,0.0,2
@sandrapetit,Con Káiser CHILE IRÁ AL HOYO con PARiSI CHILE se Acaba No sabe de Nada Peor que Boris Con JARA Será Una Segunda CUBA,2025-11-16 17:50:01,LABEL_0,0.5024299621582031,Negativo,0.0,1
@sandrapetit,EL MÁS SERIO ES ANTONIO KAST,2025-11-16 17:50:01,LABEL_0,0.5507999658584595,Negativo,0.0,1
@sandrapetit,PINOCHE NO ROBO NINGÚNA INDUSTRIA,2025-11-16 17:50:01,LABEL_1,0.5696566700935364,Negativo,1.0,1
@SantiagoRodriguez-wo4py,"15:15 En vez de preguntar cosas que podrían aportar para mejorar las cosas en el país el wn pregunta esa estupidez, los mismos periodistas generando peleas entre los candidatos",2025-11-16 17:50:06,LABEL_0,0.5026806592941284,Negativo,0.0,1
@Sarz7cvx,"3:20 (contexto) Como siempre, Parisi humillando a los candidatos flojos y lerdos.PARISI PRESIDENTE",2025-11-16 17:50:06,LABEL_1,0.5624979138374329,Negativo,1.0,3
@SebastianMiranda-r4i,Kaiser porque a última hora agregaste lo que Parisi a propuesto del principio de reducir operadores políticos,2025-11-16 17:50:06,LABEL_1,0.5188656449317932,Negativo,1.0,1
@javiera.grandonp.1003,Jara miente temporera si no conoce ni la fruta que tomaba,2025-11-16 17:50:06,LABEL_1,0.5276324152946472,Negativo,1.0,1
@javiera.grandonp.1003,Nos falta un bukele en chile,2025-11-16 17:50:06,LABEL_1,0.5340244174003601,Negativo,1.0,1
@josehenriquez3118,"Johannes Káiser Futuro Presidente de Chile es una eminencia tiene una inteligencia que está sobre todos los postulantes a la Presidencia, Por Eso voy a Votar por JOHANNES KÁISER PARA PRESIDENTE DE CHILE VIVA JOHANNES KÁISER FUTURO PRESIDENTE DE CHILE.",2025-11-16 17:50:06,LABEL_0,0.5499488711357117,Negativo,0.0,1
@marcelaflandes6802,"Me da pena como los chilenos por ignorancia/desinformación/flojera no entienden cómo funciona el proceso para hacer/modificar una ley. El/la presidente no es un monarca con derecho absoluto y no puede hacer lo que se le plante la raja xd Además, me sorprende la falta de amor a la patria, su medio ambiente y nuestra tierra. Este país es un tesoro pero los chilenos se lo regalamos a cualquier chanta vende humo hijo de papi ‍",2025-11-16 17:50:06,LABEL_1,0.5254351496696472,Negativo,1.0,1
@rulayogkush,Parisi el mas capacitado al cargo,2025-11-16 17:50:06,LABEL_1,0.550324559211731,Negativo,1.0,2
@sandrapetit,Esa Jara Quiere hacer todo lo que hay en Ciba Ortar la Luz para ahorrar En Cuba se corta la LUZ A cada Rato y El Agua Pobres Chilenos Con la Candidata JARA Mucho Cuidado o será Una SEGUNDA CUBA,2025-11-16 17:50:06,LABEL_1,0.5927282571792603,Negativo,1.0,1
@senerysoro,"Hoy ví una animación con IA en versión bebes de este debate, y ahora no puedo de la risa,",2025-11-16 17:50:06,LABEL_0,0.5270651578903198,Negativo,0.0,2
@HamburguesaElegante_796md,Todavía estoy esperando el remake del tutorial de Parisi de como hacer un panel solar..,2025-11-17 17:49:54,LABEL_1,0.5350586175918579,Negativo,1.0,1
@PS-xb9hc,"Chile no puede mantener a la gente gratis! debe haber mas empleos, mejor paga y servicios mas accequibles! Basta de inmigracion ilegal! Basta de regalar cosas y dinero sin trabajar por ello..De donde sacaron esas mentiras? Del comunismo! Puras palabras y miseria Segura!",2025-11-17 17:49:54,LABEL_1,0.5488542914390564,Negativo,1.0,1
@Roberto-e9e1u,Comentarios ignorantes.,2025-11-17 17:49:54,LABEL_1,0.6313990950584412,Negativo,1.0,1
@YinettUlbrich,"Ojalá gané el que pueda levantar chile ,vamos contigo Johannes Kaiser presidente",2025-11-17 17:49:54,LABEL_0,0.5422285795211792,Negativo,0.0,1
@edgardsalamanquez7514,"FUERA EL COMUNISMO DEL MUNDO, MAL LLAMADO SOCIALISMO DEL SIGLO XXI,FUERA.",2025-11-17 17:49:54,LABEL_1,0.5577564835548401,Negativo,1.0,1
@edgardsalamanquez7514,PARISI CON SU DECLARACION A FAVOR DE CHINA SE LE VIERON LAS COSTURAS DE TENDENCIA IZQUIERDISTA.,2025-11-17 17:49:54,LABEL_1,0.5524794459342957,Negativo,1.0,1
@lasalvacióndelalmaespersonal,Que pobre nivel de candidatura hay hoy en Chile.,2025-11-17 17:49:54,LABEL_1,0.5158600211143494,Negativo,1.0,1
@mariaeugeniareyeshernandez9455,"La multitud de personas que trabajan en las compañías de electricidad ,tiene un montón de kilowat horas gratis y gastan muchicimos pero pagan poco por lo menos era así años atrás",2025-11-17 17:49:54,LABEL_0,0.5112429857254028,Negativo,0.0,1
@marianelaaraneda6750,Kayser nunca ha pisado una población no tiene idea,2025-11-17 17:49:54,LABEL_0,0.5593369603157043,Negativo,0.0,1
@martaorellana1813,"Kaiser no cacha nada, Austria tiene Estado de bienestar. No era que Chile era ""libre mercado""?? Jahaja puro monopolio!",2025-11-17 17:49:54,LABEL_0,0.5562803149223328,Negativo,0.0,1
@monicamolina7216,"Pienso igual , ahora porqué parisi no es un poco humilde y apoya a uno de los ganadores de la segunda vuelta, Káiser lo hizo pidió apoyar al otro. Estará tratando de negociar su apoyo?.",2025-11-17 17:49:54,LABEL_0,0.5944133996963501,Negativo,0.0,1
@mony7495,NO Gobierno FASCISTA!!!!!!!,2025-11-17 17:49:54,LABEL_1,0.5353779792785645,Negativo,1.0,1
@romeo0072012,"Kast tiene q ganar, ya q el tiene un perfil igual q bukele",2025-11-17 17:49:54,LABEL_1,0.5032759308815002,Negativo,1.0,1
@santandervega853,Gracias jara sigamos a delnte tu eres primera los demas son .segunfo y tercero,2025-11-17 17:49:54,LABEL_1,0.5184001326560974,Negativo,1.0,1
@AngelGatica-wm6ml,Kast ya es un hecho que devolverán lo que cobraron de más.,2025-11-18 17:49:54,LABEL_0,0.5132596492767334,Negativo,0.0,1
@MonicaRojas-g5u,Todos ablam maravillas sería genial si fuera verdad,2025-11-18 17:49:54,LABEL_0,0.5264666080474854,Negativo,0.0,2
@FranciscoVeliz-w5w4l,"Bajenles El sueldo a estos Patriots que quieren ser presidentes,,a No Maß de 5 millones...Para Lo que trabajan. Y saben,,ya es mucho,,,veremos Si aun tienen ganas. De ser. Politicos. Patriots...",2025-11-19 17:49:54,LABEL_0,0.5225427150726318,Negativo,0.0,1
@JavierQuintana-p8v,"cada uno de los candidatos deberian ir a un ministerio, parisi a economia , artes a cultura , kast a seguridad, harold vinches deporte, jara al del trabajo, Meo al ciencia y tecnologia , kaiser mmmm le falta 4to medio",2025-11-19 17:49:54,LABEL_0,0.646808922290802,Negativo,0.0,1
@MonicaRojas-g5u,Nadie abla de mejor las pensiones pero para todos i no sea para algunos porq avemos muchas personas q vivimos de una pensión porque no podemos trabajar asiq eso q Disen de subir los sueldos bendiciones para si pueden trabajar,2025-11-19 17:49:54,LABEL_1,0.5124679803848267,Negativo,1.0,2
@matias2736,Comentan lo de artes a Jara y no entendieron lo que dijo realmente. el quiere nacionalizar el cobre y el litio. Cosa a la que la derecha dura jamás accedería,2025-11-19 18:49:54,LABEL_1,0.508012592792511,Negativo,1.0,1
@AlejandroGuzman-bi4wg,Está arreglado,2025-11-17 23:56:21,LABEL_1,0.5675672888755798,Negativo,1.0,1
@AlejandroGuzman-bi4wg,Tenía que haber ganado Parisi.hicieron trampa,2025-11-17 23:56:21,LABEL_1,0.520073652267456,Negativo,1.0,1
